forecast_date,district,block,rainfall_mm,temp_max_degC,temp_min_degC,humidity_morning_pct,humidity_evening_pct,wind_speed_kmph,wind_direction_deg,cloud_cover_octa,warning
2025-08-24,KUSHI-NAGAR,KAPTAINGANJ,24.1,31.1,26.0,93,71,16,145,7,Nil
2025-08-25,KUSHI-NAGAR,KAPTAINGANJ,21.4,31.2,26.0,93,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,KAPTAINGANJ,9.3,32.1,27.0,90,68,14,86,6,Nil
2025-08-22,KUSHI-NAGAR,KASAYA,15.6,32.9,25.2,95,67,11,82,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,KASAYA,13.0,31.3,26.1,91,67,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,KASAYA,22.5,31.1,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,KASAYA,21.4,31.2,26.0,93,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,KASAYA,9.2,32.2,27.0,90,67,14,87,6,Nil
2025-08-22,KUSHI-NAGAR,KHADDA,15.4,32.9,25.1,95,67,11,81,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,KHADDA,12.6,31.2,26.0,91,68,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,KHADDA,18.9,31.2,26.0,92,71,16,145,7,Nil
2025-08-25,KUSHI-NAGAR,KHADDA,21.5,31.3,26.0,92,67,13,81,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,KHADDA,8.5,32.2,26.9,90,67,14,86,6,Nil
2025-08-22,KUSHI-NAGAR,KUBERNATH,15.6,32.9,25.2,95,67,11,82,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,KUBERNATH,13.0,31.3,26.1,91,67,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,KUBERNATH,21.8,31.1,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,KUBERNATH,21.4,31.3,26.0,93,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,KUBERNATH,9.2,32.2,27.0,90,67,14,87,6,Nil
2025-08-22,KUSHI-NAGAR,MOTICHAK,15.8,32.9,25.1,95,67,11,82,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,MOTICHAK,12.7,31.2,26.1,91,67,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,MOTICHAK,25.0,31.0,26.0,93,71,16,145,7,Nil
2025-08-25,KUSHI-NAGAR,MOTICHAK,21.6,31.2,26.0,93,67,13,81,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,MOTICHAK,9.5,32.1,27.0,90,67,14,87,6,Nil
2025-08-22,KUSHI-NAGAR,NEBUA-NAURANGIA,15.2,32.9,25.1,95,67,11,81,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,NEBUA-NAURANGIA,12.4,31.2,26.0,91,67,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,NEBUA-NAURANGIA,19.4,31.2,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,NEBUA-NAURANGIA,21.2,31.2,26.0,92,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,NEBUA-NAURANGIA,8.7,32.2,27.0,90,67,14,86,6,Nil
2025-08-22,KUSHI-NAGAR,PADRAUNA,15.5,32.9,25.1,95,67,11,81,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,PADRAUNA,12.7,31.2,26.0,91,68,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,PADRAUNA,19.8,31.2,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,PADRAUNA,21.2,31.2,26.0,93,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,PADRAUNA,9.1,32.2,27.0,90,67,14,86,6,Nil
2025-08-22,KUSHI-NAGAR,RAMKOLA,15.6,32.9,25.1,95,67,11,82,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,RAMKOLA,12.8,31.2,26.0,91,67,15,145,7,Nil
2025-08-24,KUSHI-NAGAR,RAMKOLA,22.7,31.1,26.0,93,71,16,145,7,Nil
2025-08-25,KUSHI-NAGAR,RAMKOLA,21.1,31.2,26.0,93,67,13,81,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,RAMKOLA,9.2,32.1,27.0,90,68,14,86,6,Nil
2025-08-22,KUSHI-NAGAR,SEORAHI,15.5,32.9,25.2,95,67,11,82,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,SEORAHI,12.9,31.4,26.1,91,67,15,92,7,Nil
2025-08-24,KUSHI-NAGAR,SEORAHI,20.3,31.2,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,SEORAHI,21.1,31.4,26.1,93,67,13,83,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,SEORAHI,8.8,32.3,27.1,90,67,14,88,6,Nil
2025-08-22,KUSHI-NAGAR,SUKRAULI,16.3,32.9,25.2,95,67,11,83,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,SUKRAULI,14.2,31.2,26.1,91,67,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,SUKRAULI,22.1,31.0,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,SUKRAULI,22.5,31.2,26.1,93,67,13,81,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,SUKRAULI,9.3,32.2,27.1,90,66,14,88,6,Nil
2025-08-22,KUSHI-NAGAR,TAMKUHIRAJ,15.6,32.9,25.2,95,67,11,83,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,TAMKUHIRAJ,13.2,31.4,26.1,91,67,15,92,7,Nil
2025-08-24,KUSHI-NAGAR,TAMKUHIRAJ,21.5,31.2,26.0,93,71,16,92,7,Nil
2025-08-25,KUSHI-NAGAR,TAMKUHIRAJ,21.1,31.4,26.1,93,67,13,83,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,TAMKUHIRAJ,8.8,32.3,27.1,90,67,14,88,6,Nil
2025-08-22,KUSHI-NAGAR,VISHUNPURA,15.3,32.9,25.1,95,67,11,81,7,"NG, HEAVY-RAIN"
2025-08-23,KUSHI-NAGAR,VISHUNPURA,12.6,31.2,26.0,91,68,15,91,7,Nil
2025-08-24,KUSHI-NAGAR,VISHUNPURA,19.1,31.2,26.0,93,71,16,91,7,Nil
2025-08-25,KUSHI-NAGAR,VISHUNPURA,21.5,31.3,26.0,92,67,13,82,7,HEAVY-RAIN
2025-08-26,KUSHI-NAGAR,VISHUNPURA,8.8,32.2,27.0,90,67,14,86,6,Nil
2025-08-22,LALITPUR,BAR,13.5,27.9,23.1,96,80,15,242,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,BAR,18.3,28.1,24.0,93,77,16,242,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,BAR,10.1,28.0,24.0,93,77,15,246,7,Nil
2025-08-25,LALITPUR,BAR,11.7,28.2,24.0,96,77,13,240,7,Nil
2025-08-26,LALITPUR,BAR,4.8,29.2,24.0,96,72,12,229,7,Nil
2025-08-22,LALITPUR,BIRDHA,13.5,27.9,23.1,96,80,15,242,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,BIRDHA,18.2,28.1,24.0,93,77,16,242,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,BIRDHA,10.1,28.0,24.0,93,77,15,246,7,Nil
2025-08-25,LALITPUR,BIRDHA,11.7,28.2,24.0,96,77,13,240,7,Nil
2025-08-26,LALITPUR,BIRDHA,4.8,29.2,24.0,96,72,12,229,7,Nil
2025-08-22,LALITPUR,JAKHAURA,13.5,28.1,23.2,96,80,15,243,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,JAKHAURA,17.2,28.3,24.1,93,77,16,242,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,JAKHAURA,9.4,28.3,24.2,93,76,15,246,7,Nil
2025-08-25,LALITPUR,JAKHAURA,10.7,28.2,24.1,96,77,13,241,7,Nil
2025-08-26,LALITPUR,JAKHAURA,5.2,29.3,24.2,96,72,12,228,7,Nil
2025-08-22,LALITPUR,MANDAWARA,13.4,28.1,23.2,96,80,15,243,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,MANDAWARA,17.6,28.3,24.1,93,77,16,242,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,MANDAWARA,9.4,28.3,24.1,93,77,15,246,7,Nil
2025-08-25,LALITPUR,MANDAWARA,11.0,28.2,24.1,96,77,13,242,7,Nil
2025-08-26,LALITPUR,MANDAWARA,5.2,29.3,24.1,96,72,12,228,7,Nil
2025-08-22,LALITPUR,MEHRONI,13.4,27.9,23.2,96,80,15,243,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,MEHRONI,17.3,28.2,24.0,93,77,16,242,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,MEHRONI,10.4,28.1,24.0,93,77,15,246,7,Nil
2025-08-25,LALITPUR,MEHRONI,10.8,28.2,24.1,96,77,13,241,7,Nil
2025-08-26,LALITPUR,MEHRONI,4.8,29.2,24.1,96,72,12,229,7,Nil
2025-08-22,LALITPUR,TALBEHAT,13.5,28.2,23.2,96,79,15,242,6,"NG, HEAVY-RAIN"
2025-08-23,LALITPUR,TALBEHAT,17.2,28.4,24.1,93,77,16,241,7,"NG, HEAVY-RAIN"
2025-08-24,LALITPUR,TALBEHAT,9.9,28.3,24.2,93,77,15,246,7,Nil
2025-08-25,LALITPUR,TALBEHAT,10.6,28.3,24.2,96,77,13,241,7,Nil
2025-08-26,LALITPUR,TALBEHAT,5.3,29.4,24.2,96,72,12,228,7,Nil
2025-08-22,LUCKNOW,BAKSHI-KA-TALAB,11.6,32.0,26.1,92,67,6,135,6,NG
2025-08-23,LUCKNOW,BAKSHI-KA-TALAB,12.5,30.2,26.1,93,71,7,111,7,NG
2025-08-24,LUCKNOW,BAKSHI-KA-TALAB,20.2,30.1,26.0,95,73,11,99,7,HEAVY-RAIN
2025-08-25,LUCKNOW,BAKSHI-KA-TALAB,18.1,29.3,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,BAKSHI-KA-TALAB,11.0,30.2,26.0,96,72,11,92,6,Nil
2025-08-22,LUCKNOW,CHINHAT,12.2,32.0,26.1,92,67,6,136,6,NG
2025-08-23,LUCKNOW,CHINHAT,12.6,30.2,26.1,93,71,7,111,7,NG
2025-08-24,LUCKNOW,CHINHAT,20.8,30.1,26.0,95,73,11,99,7,HEAVY-RAIN
2025-08-25,LUCKNOW,CHINHAT,18.5,29.3,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,CHINHAT,11.2,30.2,26.0,96,72,11,146,6,Nil
2025-08-22,LUCKNOW,GOSAIGANJ,12.6,32.0,26.1,92,67,6,138,6,NG
2025-08-23,LUCKNOW,GOSAIGANJ,13.2,30.2,26.0,93,71,7,113,7,NG
2025-08-24,LUCKNOW,GOSAIGANJ,21.0,30.1,26.0,95,73,11,98,7,HEAVY-RAIN
2025-08-25,LUCKNOW,GOSAIGANJ,18.4,29.3,26.0,96,74,14,89,7,Nil
2025-08-26,LUCKNOW,GOSAIGANJ,11.3,30.3,26.1,96,72,11,146,6,Nil
2025-08-22,LUCKNOW,KAKORI,11.8,32.1,26.1,92,67,6,137,6,NG
2025-08-23,LUCKNOW,KAKORI,12.8,30.2,26.1,93,71,7,113,7,NG
2025-08-24,LUCKNOW,KAKORI,20.1,30.1,26.0,95,73,11,100,7,HEAVY-RAIN
2025-08-25,LUCKNOW,KAKORI,18.3,29.2,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,KAKORI,10.9,30.2,26.0,96,72,11,92,6,Nil
2025-08-22,LUCKNOW,MAL,11.5,32.1,26.1,92,67,6,135,6,NG
2025-08-23,LUCKNOW,MAL,12.5,30.2,26.1,93,71,7,112,7,NG
2025-08-24,LUCKNOW,MAL,19.9,30.1,26.0,95,73,11,100,7,HEAVY-RAIN
2025-08-25,LUCKNOW,MAL,18.2,29.2,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,MAL,10.8,30.2,26.0,96,72,11,93,6,Nil
2025-08-22,LUCKNOW,MALIHABAD,11.6,32.1,26.1,92,67,6,137,6,NG
2025-08-23,LUCKNOW,MALIHABAD,12.8,30.2,26.1,93,71,7,113,7,NG
2025-08-24,LUCKNOW,MALIHABAD,19.9,30.1,26.0,95,73,11,100,7,HEAVY-RAIN
2025-08-25,LUCKNOW,MALIHABAD,18.2,29.2,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,MALIHABAD,11.0,30.2,26.0,96,72,11,92,6,Nil
2025-08-22,LUCKNOW,MOHANLALGANJ,12.6,32.1,26.1,92,67,6,139,6,NG
2025-08-23,LUCKNOW,MOHANLALGANJ,13.0,30.2,26.1,93,71,7,114,7,NG
2025-08-24,LUCKNOW,MOHANLALGANJ,21.0,30.1,26.0,95,73,11,98,7,HEAVY-RAIN
2025-08-25,LUCKNOW,MOHANLALGANJ,18.5,29.3,26.0,96,74,14,89,7,Nil
2025-08-26,LUCKNOW,MOHANLALGANJ,11.2,30.2,26.1,96,72,11,91,6,Nil
2025-08-22,LUCKNOW,SAROJANINAGAR,12.0,32.1,26.1,92,67,6,137,6,NG
2025-08-23,LUCKNOW,SAROJANINAGAR,12.5,30.2,26.1,93,71,7,112,7,NG
2025-08-24,LUCKNOW,SAROJANINAGAR,20.7,30.1,26.0,95,73,11,99,7,HEAVY-RAIN
2025-08-25,LUCKNOW,SAROJANINAGAR,18.5,29.3,26.0,96,74,14,143,7,Nil
2025-08-26,LUCKNOW,SAROJANINAGAR,10.9,30.2,26.1,96,72,11,146,6,Nil
2025-08-22,MAHARAJGANJ,BRIDGEMANGANJ,16.1,32.0,25.1,94,69,11,86,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,BRIDGEMANGANJ,12.2,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,BRIDGEMANGANJ,18.1,31.1,26.0,92,70,15,86,7,Nil
2025-08-25,MAHARAJGANJ,BRIDGEMANGANJ,24.9,31.2,26.0,91,68,12,82,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,BRIDGEMANGANJ,8.3,31.2,26.1,90,70,13,83,6,Nil
2025-08-22,MAHARAJGANJ,DHANI,16.4,32.1,25.2,94,69,11,85,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,DHANI,12.3,31.2,26.1,91,69,14,85,6,Nil
2025-08-24,MAHARAJGANJ,DHANI,19.0,31.0,26.0,93,71,15,141,7,Nil
2025-08-25,MAHARAJGANJ,DHANI,25.0,31.2,26.0,92,68,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,DHANI,8.7,31.4,26.3,90,69,13,83,6,Nil
2025-08-22,MAHARAJGANJ,GHUGHLI,15.6,32.1,25.1,94,69,11,84,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,GHUGHLI,11.9,31.2,26.0,91,70,14,84,6,Nil
2025-08-24,MAHARAJGANJ,GHUGHLI,18.1,31.1,26.0,92,71,15,141,7,Nil
2025-08-25,MAHARAJGANJ,GHUGHLI,24.1,31.2,26.0,91,68,12,80,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,GHUGHLI,8.2,31.3,26.1,90,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,LAKSHMIPUR,16.4,32.1,25.2,94,69,11,86,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,LAKSHMIPUR,13.2,31.2,26.1,91,69,14,85,6,Nil
2025-08-24,MAHARAJGANJ,LAKSHMIPUR,19.2,31.0,26.0,93,71,15,87,7,Nil
2025-08-25,MAHARAJGANJ,LAKSHMIPUR,24.9,31.2,26.1,92,68,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,LAKSHMIPUR,8.6,31.4,26.3,90,69,13,138,6,Nil
2025-08-22,MAHARAJGANJ,MAHRAJGANJ,15.3,32.0,25.0,94,69,11,85,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,MAHRAJGANJ,11.9,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,MAHRAJGANJ,18.4,31.1,26.0,92,71,15,86,7,Nil
2025-08-25,MAHARAJGANJ,MAHRAJGANJ,24.7,31.2,26.0,91,69,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,MAHRAJGANJ,7.9,31.2,26.1,90,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,MITHAURA,15.0,32.1,25.1,94,69,11,84,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,MITHAURA,11.5,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,MITHAURA,17.3,31.2,26.0,92,71,15,86,7,Nil
2025-08-25,MAHARAJGANJ,MITHAURA,24.4,31.3,26.0,91,68,12,80,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,MITHAURA,7.7,31.3,26.1,90,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,NAUTANWA,15.5,32.1,25.2,93,69,11,140,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,NAUTANWA,11.6,31.2,26.0,91,70,14,82,6,Nil
2025-08-24,MAHARAJGANJ,NAUTANWA,18.7,31.2,26.1,91,71,15,85,7,Nil
2025-08-25,MAHARAJGANJ,NAUTANWA,25.7,31.3,26.1,90,68,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,NAUTANWA,7.6,31.3,26.2,89,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,NICHLAUL,15.3,32.1,25.0,94,69,11,84,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,NICHLAUL,11.6,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,NICHLAUL,16.5,31.2,26.0,92,71,15,86,7,Nil
2025-08-25,MAHARAJGANJ,NICHLAUL,24.2,31.3,26.0,91,68,12,80,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,NICHLAUL,7.9,31.3,26.1,90,70,13,81,6,Nil
2025-08-22,MAHARAJGANJ,PANIYARA,15.9,32.0,25.1,94,69,11,85,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,PANIYARA,12.8,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,PANIYARA,19.9,31.0,26.0,92,71,15,141,7,Nil
2025-08-25,MAHARAJGANJ,PANIYARA,24.1,31.2,26.0,92,68,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,PANIYARA,8.5,31.2,26.1,90,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,PARTAWAL,15.8,32.0,25.1,94,69,11,85,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,PARTAWAL,12.3,31.2,26.0,91,70,14,84,6,Nil
2025-08-24,MAHARAJGANJ,PARTAWAL,19.9,31.0,26.0,92,71,15,87,7,Nil
2025-08-25,MAHARAJGANJ,PARTAWAL,23.7,31.2,26.0,91,68,12,81,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,PARTAWAL,8.6,31.2,26.2,90,70,13,82,6,Nil
2025-08-22,MAHARAJGANJ,PHARENDA,15.9,32.0,25.1,94,69,11,140,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,PHARENDA,12.3,31.2,26.0,91,70,14,83,6,Nil
2025-08-24,MAHARAJGANJ,PHARENDA,18.2,31.1,26.0,92,70,15,86,7,Nil
2025-08-25,MAHARAJGANJ,PHARENDA,24.9,31.2,26.0,91,68,12,82,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,PHARENDA,8.3,31.2,26.1,90,70,13,83,6,Nil
2025-08-22,MAHARAJGANJ,SISWA,17.0,32.2,25.3,94,69,11,85,7,"NG, HEAVY-RAIN"
2025-08-23,MAHARAJGANJ,SISWA,12.4,31.2,26.1,91,70,14,84,6,Nil
2025-08-24,MAHARAJGANJ,SISWA,20.1,31.0,26.0,92,71,15,141,7,Nil
2025-08-25,MAHARAJGANJ,SISWA,24.8,31.2,26.1,92,68,12,82,7,HEAVY-RAIN
2025-08-26,MAHARAJGANJ,SISWA,9.3,31.3,26.2,90,70,13,83,6,Nil
2025-08-22,MAHOBA,CHARKHARI,10.4,32.0,26.0,89,67,12,234,6,"NG, HEAVY-RAIN"
2025-08-23,MAHOBA,CHARKHARI,17.6,31.2,26.0,90,68,13,235,7,"NG, HEAVY-RAIN"
2025-08-24,MAHOBA,CHARKHARI,17.3,30.2,26.0,92,70,13,239,7,Nil
2025-08-25,MAHOBA,CHARKHARI,11.1,30.2,25.2,95,73,12,248,8,Nil
2025-08-26,MAHOBA,CHARKHARI,7.2,31.3,26.0,94,67,9,216,6,Nil
2025-08-22,MAHOBA,JAITPUR,10.6,31.8,25.9,89,68,12,234,6,"NG, HEAVY-RAIN"
2025-08-23,MAHOBA,JAITPUR,17.6,31.0,25.9,90,68,13,235,7,"NG, HEAVY-RAIN"
2025-08-24,MAHOBA,JAITPUR,16.5,30.1,25.9,92,70,13,239,7,Nil
2025-08-25,MAHOBA,JAITPUR,10.6,30.2,25.1,95,73,12,248,8,Nil
2025-08-26,MAHOBA,JAITPUR,7.1,31.2,26.0,94,67,9,217,6,Nil
2025-08-22,MAHOBA,KABRAI,10.4,32.1,26.0,89,67,12,234,6,"NG, HEAVY-RAIN"
2025-08-23,MAHOBA,KABRAI,17.7,31.2,26.1,90,68,13,235,7,"NG, HEAVY-RAIN"
2025-08-24,MAHOBA,KABRAI,17.5,30.3,26.0,92,70,13,240,7,Nil
2025-08-25,MAHOBA,KABRAI,11.2,30.2,25.2,95,73,12,248,8,Nil
2025-08-26,MAHOBA,KABRAI,6.6,31.3,26.1,94,67,9,216,6,Nil
2025-08-22,MAHOBA,PANWARI,10.4,32.0,26.0,89,67,12,234,6,"NG, HEAVY-RAIN"
2025-08-23,MAHOBA,PANWARI,17.2,31.2,26.0,90,68,13,235,7,"NG, HEAVY-RAIN"
2025-08-24,MAHOBA,PANWARI,16.9,30.3,26.0,92,70,13,239,7,Nil
2025-08-25,MAHOBA,PANWARI,11.2,30.3,25.2,95,73,12,248,8,Nil
2025-08-26,MAHOBA,PANWARI,6.9,31.3,26.0,94,67,9,215,6,Nil
2025-08-22,MAINPURI,BARNAHAL,4.9,33.0,27.0,91,64,6,111,6,NG
2025-08-23,MAINPURI,BARNAHAL,24.5,32.1,26.2,91,66,9,108,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,BARNAHAL,27.2,30.2,26.1,94,70,7,109,7,HEAVY-RAIN
2025-08-25,MAINPURI,BARNAHAL,25.4,29.3,26.1,94,74,7,98,7,HEAVY-RAIN
2025-08-26,MAINPURI,BARNAHAL,10.1,31.2,26.0,94,71,11,108,7,Nil
2025-08-22,MAINPURI,BEWAR,5.0,33.0,27.0,91,64,6,108,6,NG
2025-08-23,MAINPURI,BEWAR,24.3,32.0,26.2,91,66,9,105,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,BEWAR,28.2,30.2,26.1,94,70,7,110,7,HEAVY-RAIN
2025-08-25,MAINPURI,BEWAR,23.7,29.2,26.0,94,74,9,94,7,HEAVY-RAIN
2025-08-26,MAINPURI,BEWAR,9.8,31.0,26.0,94,71,11,105,7,Nil
2025-08-22,MAINPURI,GHIROR,5.1,33.0,27.0,91,64,6,106,6,NG
2025-08-23,MAINPURI,GHIROR,24.7,32.1,26.2,91,66,9,106,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,GHIROR,27.6,30.2,26.0,94,70,7,110,7,HEAVY-RAIN
2025-08-25,MAINPURI,GHIROR,25.1,29.3,26.0,94,74,8,95,7,HEAVY-RAIN
2025-08-26,MAINPURI,GHIROR,10.5,31.1,26.0,94,71,11,106,7,Nil
2025-08-22,MAINPURI,JAGEER,4.9,33.0,27.0,91,64,6,109,6,NG
2025-08-23,MAINPURI,JAGEER,24.4,32.1,26.2,91,66,9,105,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,JAGEER,29.6,30.2,26.0,94,70,7,111,7,HEAVY-RAIN
2025-08-25,MAINPURI,JAGEER,24.3,29.2,26.0,94,74,8,95,7,HEAVY-RAIN
2025-08-26,MAINPURI,JAGEER,9.9,31.1,26.0,94,71,11,106,7,Nil
2025-08-22,MAINPURI,KARHAL,4.8,33.0,27.0,91,64,6,111,6,NG
2025-08-23,MAINPURI,KARHAL,24.6,32.1,26.2,91,66,9,108,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,KARHAL,28.1,30.2,26.1,94,70,7,109,7,HEAVY-RAIN
2025-08-25,MAINPURI,KARHAL,25.2,29.3,26.1,94,74,8,97,7,HEAVY-RAIN
2025-08-26,MAINPURI,KARHAL,9.9,31.1,26.1,94,71,11,107,7,Nil
2025-08-22,MAINPURI,KISHNI,4.7,33.0,27.0,91,64,6,112,6,NG
2025-08-23,MAINPURI,KISHNI,24.5,32.1,26.2,91,66,9,109,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,KISHNI,28.1,30.2,26.0,94,70,7,110,7,HEAVY-RAIN
2025-08-25,MAINPURI,KISHNI,24.6,29.3,26.0,94,74,8,96,7,HEAVY-RAIN
2025-08-26,MAINPURI,KISHNI,9.6,31.1,26.1,94,71,11,107,7,Nil
2025-08-22,MAINPURI,KURAOLI,5.2,33.0,27.0,91,64,6,105,6,NG
2025-08-23,MAINPURI,KURAOLI,24.1,32.1,26.2,91,66,9,104,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,KURAOLI,27.9,30.2,26.0,94,70,7,109,7,HEAVY-RAIN
2025-08-25,MAINPURI,KURAOLI,23.8,29.2,26.0,94,74,9,94,7,HEAVY-RAIN
2025-08-26,MAINPURI,KURAOLI,10.5,31.0,26.0,94,71,11,105,7,Nil
2025-08-22,MAINPURI,MAINPURI,5.1,33.0,27.0,91,64,6,106,6,NG
2025-08-23,MAINPURI,MAINPURI,24.6,32.1,26.2,91,66,9,105,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,MAINPURI,29.5,30.2,26.0,94,70,7,110,7,HEAVY-RAIN
2025-08-25,MAINPURI,MAINPURI,24.0,29.2,26.0,94,74,8,95,7,HEAVY-RAIN
2025-08-26,MAINPURI,MAINPURI,10.4,31.0,26.0,94,71,11,105,7,Nil
2025-08-22,MAINPURI,SULATANGANJ,5.0,33.0,27.0,91,64,6,107,6,NG
2025-08-23,MAINPURI,SULATANGANJ,24.3,32.1,26.2,91,66,9,105,7,"NG, HEAVY-RAIN"
2025-08-24,MAINPURI,SULATANGANJ,29.8,30.2,26.0,94,70,7,110,7,HEAVY-RAIN
2025-08-25,MAINPURI,SULATANGANJ,24.0,29.2,26.0,94,74,8,95,7,HEAVY-RAIN
2025-08-26,MAINPURI,SULATANGANJ,10.2,31.0,26.0,94,71,11,105,7,Nil
2025-08-22,MATHURA,BALDEO,20.0,33.0,27.1,90,64,8,63,7,"NG, HEAVY-RAIN"
2025-08-23,MATHURA,BALDEO,23.1,32.2,27.0,91,65,10,95,6,"NG, HEAVY-RAIN"
2025-08-24,MATHURA,BALDEO,15.5,30.2,26.1,93,71,9,108,8,Nil
2025-08-25,MATHURA,BALDEO,26.8,30.2,26.0,95,73,8,101,8,HEAVY-RAIN
2025-08-26,MATHURA,BALDEO,15.1,30.4,26.0,95,70,12,88,7,Nil
